URL,Title,Localisation,Price,Chambre,Salle de bain,Type,Secteur,Salons,Surface habitable,Age de bien,Etage,Frais de syndic,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine equipee,Duplex,Meuble,Parking,Securite,Terrasse
https://www.avito.ma/fr/maarif/appartements/appartement_a_vendre_%C3%A0_maarif__55708778.htm,appartement a vendre à maarif,Casablanca,780 000 DH,2,1,Vendre,Maarif,1.0,65.0,,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/oualidia/appartements/Appartement_a_oualidia__55708735.htm,Appartement a oualidia,Oualidia,PRIX NON SPÉCIFIÉ,2,1,Vendre,Toute la ville,1.0,2.0,6-10 ans,1,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/cit%C3%A9_adrar/appartements/appartement_en_vente_55708729.htm,appartement en vente,Agadir,PRIX NON SPÉCIFIÉ,2,1,Vendre,Cité Adrar,1.0,107.0,1-5 ans,3,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_124_m%C2%B2_%C3%A0_Temara_55708548.htm,Appartement à vendre 124 m² à Temara,Temara,1 400 000 DH,3,2,Vendre,Wifak,1.0,124.0,1-5 ans,3,200.0,oui,oui,non,oui,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_117_m%C2%B2_%C3%A0_Bouznika_55708542.htm,Appartement à vendre 117 m² à Bouznika,Bouznika,PRIX NON SPÉCIFIÉ,3,2,Vendre,Autre secteur,1.0,117.0,1-5 ans,Rez de chaussée,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/wifak/appartements/appt_%C3%A0_vendre_bien_plac%C3%A9_106m2_55708033.htm,appt à vendre bien placé 106m2,Temara,1 400 000 DH,3,2,Vendre,Wifak,1.0,106.0,1-5 ans,1,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/el_matar/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_T%C3%A9touan_55707978.htm,Appartement à vendre 56 m² à Tétouan,Tétouan,PRIX NON SPÉCIFIÉ,3,2,Vendre,El Matar,1.0,56.0,6-10 ans,4,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/beaus%C3%A9jour/appartements/Appartement_%C3%A0_vendre_161_m%C2%B2_%C3%A0_Casablanca_55510189.htm,Appartement à vendre 161 m² à Casablanca,Casablanca,PRIX NON SPÉCIFIÉ,3,2,Vendre,Beauséjour,1.0,161.0,11-20 ans,1,400.0,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/tafoukt/appartements/Appartement_%C3%A0_vendre_meubl%C3%A9__avec_terrasse_priv%C3%A9__55707879.htm,Appartement à vendre meublé avec terrasse privé,Essaouira,500 000 DH,2,1,Vendre,Tafoukt,1.0,63.0,,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/m'hamid/appartements/Appartement_%C3%A0_vendre_86_m%C2%B2_%C3%A0_Mhamid_9_55707815.htm,Appartement à vendre 86 m² à Mhamid 9,Marrakech,620 000 DH,2,1,Vendre,M'Hamid,1.0,86.0,6-10 ans,3,100.0,non,oui,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_51_m%C2%B2_%C3%A0_Bouznika_55707764.htm,Appartement à vendre 51 m² à Bouznika,Bouznika,359 997 DH,2,1,Vendre,Autre secteur,1.0,51.0,,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/el_mansouria/appartements/Appartement_%C3%A0_vendre_94_m%C2%B2_%C3%A0_El_Mansouria_55707596.htm,Appartement à vendre 94 m² à El Mansouria,El Mansouria,830 000 DH,1,1,Vendre,Toute la ville,1.0,94.0,,Rez de chaussée,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/vi/55632753.htm,-EXCLUSIVITE - Appartement à vendre 73 m² NEUF,Tanger,820 000 DH,2,1,Vendre,Tanja Balia,1.0,72.0,Neuf,4,,oui,oui,non,oui,oui,non,non,non,non,non,non
https://www.avito.ma/vi/55630133.htm,Charmant Appartement à vendre 90 m² à Californie,Casablanca,1 000 000 DH,2,2,Vendre,Californie,2.0,90.0,Neuf,3,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/martil/appartements/Appartement_54m%C2%B2_%C3%A0_vendre_Martil_10min_de_la_plage_55683977.htm,Appartement 54m² à vendre Martil 10min de la plage,Martil,320 000 DH,2,2,Vendre,Toute la ville,1.0,54.0,1-5 ans,3,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/bourgogne/appartements/Appartement_a_vendre_a_Bourgogne__55707301.htm,Appartement a vendre a Bourgogne,Casablanca,1 050 000 DH,2,83,Vendre,Bourgogne,1.0,71.0,6-10 ans,Rez de chaussée,250.0,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/najd/appartements/Magnifique_Appartement_a_vendre_116_m%C2%B2_3_chambres__55578326.htm,Magnifique Appartement a vendre 116 m² 3 chambres,El Jadida,890 000 DH,3,2,Vendre,Najd,1.0,116.0,,1,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/corniche/appartements/appartement_a_vendre_67M2_54802911.htm,appartement a vendre 67M2,Mohammedia,1 150 000 DH,1,1,Vendre,Corniche,1.0,67.0,,Rez de chaussée,,oui,oui,oui,oui,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_%C3%A0_vendre_72_m%C2%B2_%C3%A0_Dar_Bouazza_55426227.htm,Appartement à vendre 72 m² à Dar Bouazza,Dar Bouazza,749 500 DH,2,2,Vendre,Toute la ville,1.0,72.0,Neuf,1,400.0,non,oui,non,non,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/les_portes_de_marrakech/appartements/Appartement_%C3%A0_vendre_78_m%C2%B2_%C3%A0_Marrakech_55706501.htm,Appartement à vendre 78 m² à Marrakech,Marrakech,490 000 DH,3,2,Vendre,Les Portes de Marrakech,1.0,78.0,Neuf,3,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_louer_%C3%A0_anfa_55677731.htm,Appartement à louer à anfa,Casablanca,9 000 DH,3,2,Louer,Anfa,1.0,85.0,,8,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/taza/appartements/appartement_exclusif_a_vendre_a_taza_55706020.htm,appartement exclusif a vendre a taza,Taza,1 500 000 DH,4,2,Vendre,Toute la ville,2.0,219.0,1-5 ans,7+,100.0,oui,oui,oui,oui,oui,non,non,non,oui,non,non
https://www.avito.ma/fr/malabata/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Tanger_55677560.htm,Appartement à vendre 65 m² à Tanger,Tanger,1 700 000 DH,2,2,Vendre,Malabata,1.0,65.0,Neuf,1,300.0,oui,oui,oui,oui,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_vendre_104_m%C2%B2_%C3%A0_Agadir_55705188.htm,Appartement à vendre 104 m² à Agadir,Agadir,1 650 000 DH,2,2,Vendre,Hay Mohammadi,1.0,104.0,1-5 ans,3,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/plage_oued_cherrat/appartements/Appartement_moderne_de_Tr%C3%A8s_Haut_Standing__55704886.htm,Appartement moderne de Très Haut Standing.,Bouznika,899 000 DH,2,3,Vendre,Plage Oued Cherrat,1.0,104.0,Neuf,2,150.0,non,oui,oui,oui,non,non,non,non,oui,non,oui
https://www.avito.ma/fr/autre_secteur/appartements/appartement_%C3%A0_vendre_a_skhirate_plage__55704875.htm,appartement à vendre a skhirate plage,Skhirat,1 700 000 DH,2,2,Vendre,Autre secteur,1.0,129.0,6-10 ans,Rez de chaussée,500.0,non,non,non,oui,non,non,non,non,oui,non,oui
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_115_m%C2%B2_%C3%A0_Mekn%C3%A8s_riad_ismaillia_55704748.htm,Appartement 115 m² à Meknès riad ismaillia,Meknès,595 000 DH,3,2,Vendre,Autre secteur,2.0,115.0,1-5 ans,1,,non,oui,non,oui,non,non,non,non,non,non,non
https://www.avito.ma/fr/mimosas/appartements/Appartement_139_m%C2%B2_%C3%A0_K%C3%A9nitra_55524449.htm,Appartement 139 m² à Kénitra,Kénitra,PRIX NON SPÉCIFIÉ,3,2,Vendre,Mimosas,1.0,139.0,11-20 ans,3,100.0,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/mimosas/appartements/Appartement_%C3%A0_vendre_113_m%C2%B2_%C3%A0_K%C3%A9nitra_55346943.htm,Appartement à vendre 113 m² à Kénitra,Kénitra,PRIX NON SPÉCIFIÉ,3,2,Vendre,Mimosas,1.0,113.0,6-10 ans,5,200.0,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/la_ville_haute/appartements/Appartement_%C3%A0_vendre_128_m%C2%B2_%C3%A0_K%C3%A9nitra_55549252.htm,Appartement à vendre 128 m² à Kénitra,Kénitra,PRIX NON SPÉCIFIÉ,3,2,Vendre,La Ville Haute,1.0,128.0,6-10 ans,2,200.0,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/deroua/appartements/Appartement_72m_a_deroua_a_vendre_55704554.htm,Appartement 72m a deroua a vendre,Deroua,500 000 DH,2,1,Vendre,Toute la ville,1.0,72.0,11-20 ans,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_a_sidi_momen_55704524.htm,Appartement a sidi momen,Casablanca,PRIX NON SPÉCIFIÉ,2,1,Vendre,Sidi Moumen,0.0,130.0,21+ ans,Rez de chaussée,50.0,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/route_ain_chkaf/appartements/appartement_a_vendre_55704365.htm,appartement a vendre,Fès,650 000 DH,3,2,Vendre,Route Ain Chkaf,1.0,112.0,11-20 ans,2,,non,oui,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/hay_essalam/appartements/appartement_%C3%A0_vendre__55704314.htm,appartement à vendre,El Jadida,880 000 DH,3,104,Vendre,Hay Essalam,1.0,77.0,6-10 ans,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/hay_agadir/appartements/Appartement_%C3%A0_vendre_140_m%C2%B2_%C3%A0_F%C3%A8s_55704193.htm,Appartement à vendre 140 m² à Fès,Fès,450 000 DH,3,1,Vendre,Hay Agadir,1.0,140.0,11-20 ans,2,,non,oui,oui,oui,non,non,non,non,non,non,non
https://www.avito.ma/fr/quartier_industriel/appartements/Appartement_%C3%A0_vendre_82_m%C2%B2_%C3%A0_Bouznika_55704094.htm,Appartement à vendre 82 m² à Bouznika,Bouznika,600 000 DH,2,1,Vendre,Quartier Industriel,2.0,82.0,1-5 ans,2,50.0,non,non,non,non,non,non,non,non,oui,non,non
https://www.avito.ma/fr/mimosas/appartements/Appartement_a_vendre_r%C3%A9sidence_El_Kawtar_55673101.htm,Appartement a vendre résidence El Kawtar,Mohammedia,940 000 DH,2,1,Vendre,Mimosas,1.0,77.0,,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/annakhil/appartements/Appartement_A_vendre___54199631.htm,Appartement A vendre.,Marrakech,1 200 000 DH,2,1,Vendre,Annakhil,1.0,126.0,,1,,non,oui,oui,oui,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_a_Martil_55703895.htm,Appartement à vendre a Martil,Martil,340 000 DH,2,2,Vendre,Toute la ville,1.0,,6-10 ans,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/hay_izdihar/appartements/Appartement_122_m%C2%B2_%C3%A0_Marrakech_55579531.htm,Appartement 122 m² à Marrakech,Marrakech,680 000 DH,3,1,Vendre,Hay Izdihar,1.0,102.0,6-10 ans,Rez de chaussée,,non,oui,non,oui,oui,non,non,non,oui,non,non
https://www.avito.ma/fr/oued_f%C3%A8s/appartements/appartement_a_vendre_55703887.htm,appartement a vendre,Fès,300 000 DH,3,2,Vendre,Oued Fès,1.0,85.0,6-10 ans,1,,non,oui,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/route_de_tamansourt/appartements/Appartement_%C3%A0_vendre_74_m%C2%B2_%C3%A0_Marrakech_55703562.htm,Appartement à vendre 74 m² à Marrakech,Marrakech,500 000 DH,2,1,Vendre,Route de Tamansourt,1.0,74.0,6-10 ans,1,,non,oui,non,non,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/mers_sultan/appartements/Appart_2ch_sal_gde_terse_131m_a_vendre_Mers_sultan_55496328.htm,Appart 2ch sal gde terse 131m a vendre Mers sultan,Casablanca,1 150 000 DH,2,1,Vendre,Mers Sultan,1.0,131.0,,5,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_61_m%C2%B2_%C3%A0_Essaouira_55703357.htm,Appartement à vendre 61 m² à Essaouira,Essaouira,750 000 DH,1,1,Vendre,Centre ville,1.0,61.0,11-20 ans,3,,non,oui,oui,oui,non,non,non,non,non,non,oui
https://www.avito.ma/fr/gauthier/appartements/GAUTHIER_BEL_APPT_A_VENDRE_154_m%C2%B2_SANS_VIS_A_VIS_53998552.htm,GAUTHIER BEL APPT A VENDRE 154 m² SANS VIS-A-VIS,Casablanca,2 900 000 DH,3,2,Vendre,Gauthier,2.0,154.0,21+ ans,3,,oui,oui,non,non,oui,non,non,non,oui,non,non
https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/MAARIF_EXTENSION_JOLI_APPARTEMENT_A_VENDRE_135_m%C2%B2_54984203.htm,MAARIF EXTENSION JOLI APPARTEMENT A VENDRE 135 m²,Casablanca,1 620 000 DH,3,2,Vendre,Maârif Extension,1.0,135.0,,5,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/MAARIF_EXTENSION_BEL_APPT_A_VENDRE_AVEC_TERRASSE__54374124.htm,MAARIF EXTENSION BEL APPT A VENDRE AVEC TERRASSE,Casablanca,2 200 000 DH,3,2,Vendre,Maârif Extension,1.0,132.0,11-20 ans,Rez de chaussée,,oui,non,non,non,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/maarif/appartements/Ma%C3%A2rif_extension_Bel_APPARTEMENT_A_VENDRE_224_M%C2%B2_54128372.htm,Maârif extension Bel APPARTEMENT A VENDRE 224 M²,Casablanca,4 000 000 DH,4,3,Vendre,Maarif,3.0,224.0,Neuf,7+,,oui,oui,non,non,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/ville_nouvelle/appartements/appartement__55702981.htm,appartement,Agadir,540 000 DH,2,1,Vendre,Ville Nouvelle,0.0,78.0,11-20 ans,Rez de chaussée,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/vi/55630439.htm,Appartement à vendre 120 m² à Agadir,Agadir,1 200 000 DH,2,2,Vendre,Amicales,1.0,120.0,6-10 ans,4,200.0,oui,oui,non,non,oui,non,non,non,oui,non,oui
https://www.avito.ma/vi/55630133.htm,Charmant Appartement à vendre 90 m² à Californie,Casablanca,1 000 000 DH,2,2,Vendre,Californie,2.0,90.0,Neuf,3,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/bourj_moulay_omar/appartements/je_met_a_vendre_appartement_de_lux__a_belair_55702586.htm,je met a vendre appartement de lux a belair,Meknès,840 000 DH,3,2,Vendre,Bourj Moulay Omar,2.0,122.0,6-10 ans,4,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/ain_sebaa/appartements/appartement_haut_standing_a_vendre_%C3%A0_ain_sbaa__55702251.htm,appartement haut standing a vendre à ain sbaa,Casablanca,PRIX NON SPÉCIFIÉ,3,2,Vendre,Ain Sebaa,1.0,141.0,,3,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/2_mars/appartements/bel_appartement_a_vendre__55702232.htm,bel appartement a vendre,Casablanca,2 100 000 DH,1,2,Vendre,2 Mars,2.0,,1-5 ans,4,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/bab_doukkala/appartements/Appartement_%C3%A0_vendre_92_m%C2%B2_%C3%A0_Marrakech_55702030.htm,Appartement à vendre 92 m² à Marrakech,Marrakech,480 000 DH,2,2,Vendre,Bab Doukkala,1.0,92.0,Neuf,1,,non,non,non,non,non,non,oui,non,non,non,oui
https://www.avito.ma/fr/berrechid/appartements/Appartement_%C3%A0_vendre_56_76_et_126_m%C2%B2_%C3%A0_Berrechid_55041834.htm,Appartement à vendre 56/76 et 126 m² à Berrechid,Berrechid,400 000 DH,3,2,Vendre,Toute la ville,1.0,55.0,Neuf,1,,oui,oui,non,non,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/asilah/appartements/Appartement_%C3%A0_vendre_oc%C3%A9an_atlantique_50047046.htm,Appartement à vendre océan atlantique,Asilah,750 000 DH,10+,2,Vendre,Toute la ville,1.0,93.0,1-5 ans,4,3000.0,oui,oui,oui,oui,oui,non,oui,non,oui,non,oui
https://www.avito.ma/fr/sidi_rahal/appartements/appartement_a_vendre_ola_blanca_55203335.htm,appartement a vendre ola blanca,Sidi Rahal,1 450 000 DH,3,2,Vendre,Toute la ville,1.0,104.0,1-5 ans,1,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/hay_al_massar/appartements/Appartement_%C3%A0_vendre_137_m%C2%B2_%C3%A0_Marrakech_55701860.htm,Appartement à vendre 137 m² à Marrakech,Marrakech,800 000 DH,2,2,Vendre,Hay Al Massar,1.0,137.0,Neuf,1,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/castilla/appartements/appartement_a_vendre_55701834.htm,appartement a vendre,Tanger,1 140 000 DH,2,2,Vendre,Castilla,1.0,99.0,1-5 ans,4,150.0,oui,non,non,non,oui,non,non,non,oui,non,non
https://www.avito.ma/fr/autre_secteur/appartements/APPART_A_VENDRE_BD_FOUARAT_65m%C2%B2_55701797.htm,APPART A VENDRE BD FOUARAT 65m²,Casablanca,11 000 DH,3,2,Vendre,Autre secteur,1.0,65.0,Neuf,1,250.0,oui,oui,non,non,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9__55701587.htm,Appartement à vendre ??? ?????,Casablanca,PRIX NON SPÉCIFIÉ,3,2,Vendre,Autre secteur,1.0,56.0,6-10 ans,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/quartier_de_l'oc%C3%A9an/appartements/Appartement_%C3%A0_vendre_77_m%C2%B2_%C3%A0_Rabat_55701459.htm,Appartement à vendre 77 m² à Rabat,Rabat,1 400 000 DH,2,1,Vendre,Quartier de l'Océan,1.0,77.0,Neuf,1,,oui,oui,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/ain_sebaa/appartements/appartement_a_vendre_55701406.htm,appartement a vendre,Casablanca,PRIX NON SPÉCIFIÉ,2,1,Vendre,Ain Sebaa,1.0,,11-20 ans,1,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/sala_el_jadida/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Sal%C3%A9_55701348.htm,Appartement à vendre 65 m² à Salé,Salé,460 000 DH,2,2,Vendre,Sala El Jadida,1.0,65.0,,1,100.0,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/franceville/appartements/Appartement_%C3%A0_vendre_132_m%C2%B2_%C3%A0_Franceville_55373444.htm,Appartement à vendre 132 m² à Franceville,Casablanca,PRIX NON SPÉCIFIÉ,2,2,Vendre,Franceville,1.0,132.0,6-10 ans,1,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/khemisset/appartements/Belle_appartement_a_vendre_en_plein_centre_ville_55701094.htm,Belle appartement a vendre en plein centre ville,Khemisset,710 000 DH,2,1,Vendre,Toute la ville,1.0,90.0,6-10 ans,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/al_qods/appartements/Appartement_%C3%A0_vendre_115_m%C2%B2_%C3%A0_Casablanca_55700894.htm,Appartement à vendre 115 m² à Casablanca,Casablanca,750 000 DH,3,2,Vendre,Al Qods,1.0,80.0,1-5 ans,1,150.0,oui,oui,oui,oui,oui,non,non,non,oui,non,oui
https://www.avito.ma/fr/hay_mohammadi/appartements/appartement_a_vendre_%C3%A0_hay_mohammadi___55441306.htm,appartement a vendre à hay mohammadi,Agadir,450 000 DH,2,0,Vendre,Hay Mohammadi,1.0,52.0,1-5 ans,1,450000.0,non,oui,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_vendre_59_m%C2%B2_%C3%A0_Casablanca_55699781.htm,Appartement à vendre 59 m² à Casablanca,Casablanca,460 000 DH,2,1,Vendre,Sidi Moumen,1.0,59.0,11-20 ans,1,50.0,non,non,non,non,non,non,non,non,non,non,oui
https://www.avito.ma/fr/said_hajji/appartements/Appartement_%C3%A0_vendre_87_m%C2%B2_%C3%A0_Sal%C3%A9_55699696.htm,Appartement à vendre 87 m² à Salé,Salé,670 000 DH,2,2,Vendre,Said Hajji,1.0,87.0,6-10 ans,Rez de chaussée,,non,non,non,non,non,non,non,non,oui,non,oui
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Martil_55699665.htm,Appartement à vendre 70 m² à Martil,Martil,5 300 000 DH,2,1,Vendre,Toute la ville,1.0,70.0,Neuf,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_a_Marrakech__55699433.htm,Appartement a Marrakech,Marrakech,PRIX NON SPÉCIFIÉ,2,1,Vendre,Route de Casablanca,1.0,53.0,6-10 ans,3,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/tanger_city_center/appartements/Appartement_%C3%A0_vendre_128_m%C2%B2_%C3%A0_Tanger_CENTRE_VILLE_55699161.htm,Appartement à vendre 128 m² à Tanger CENTRE VILLE,Tanger,PRIX NON SPÉCIFIÉ,2,1,Vendre,Tanger City Center,1.0,128.0,,1,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/anza/appartements/Appartement_%C3%A0_vendre_59_m%C2%B2_%C3%A0_Agadir_55699083.htm,Appartement à vendre 59 m² à Agadir,Agadir,400 000 DH,2,2,Vendre,Anza,2.0,59.0,11-20 ans,Rez de chaussée,30.0,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/aviation/appartements/Appartement_%C3%A0_vendre_neuf_a_vendre_55698949.htm,Appartement à vendre neuf a vendre,Tanger,470 000 DH,2,1,Vendre,Aviation,1.0,62.0,Neuf,3,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/californie/appartements/Appartement__RDC_135_m2_%C3%A0_Californie_55698932.htm,Appartement RDC 135 m2 à Californie,Casablanca,1 620 000 DH,3,2,Vendre,Californie,2.0,135.0,,Rez de chaussée,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/wifak/appartements/appartement_a_vendre__55698897.htm,appartement a vendre,Temara,600 000 DH,2,1,Vendre,Wifak,1.0,60.0,11-20 ans,1,100.0,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/ferme_bretone/appartements/CMN_HA_1289___Appartement_%C3%A0_vendre_%C3%A0_Ferme_Bretonne_54561895.htm,CMN-HA-1289 - Appartement à vendre à Ferme Bretonne,Casablanca,2 500 000 DH,3,2,Vendre,Ferme Bretone,,143.0,,1,,oui,oui,non,non,non,non,non,non,oui,non,oui
https://www.avito.ma/fr/narjis/appartements/appartement_a_vendre__55685949.htm,appartement a vendre,Fès,PRIX NON SPÉCIFIÉ,3,2,Vendre,Narjis,3.0,107.0,21+ ans,1,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/hay_targa/appartements/appartement___51268164.htm,appartement,Marrakech,640 000 DH,2,2,Vendre,Hay Targa,1.0,68.0,Neuf,2,100.0,oui,oui,oui,oui,oui,non,oui,non,oui,non,non
https://www.avito.ma/fr/dar_mehrez/appartements/appartement_a_vendre_55697732.htm,appartement a vendre,Fès,500 000 DH,3,2,Vendre,Dar Mehrez,1.0,87.0,1-5 ans,2,,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/la_gironde/appartements/Appartement_%C3%A0_vendre_120_m%C2%B2_%C3%A0_Casablanca_55697590.htm,Appartement à vendre 120 m² à Casablanca,Casablanca,780 000 DH,3,1,Vendre,La Gironde,1.0,120.0,6-10 ans,6,200.0,oui,oui,non,non,oui,non,non,non,oui,non,non
https://www.avito.ma/fr/al_wifaq/appartements/Appartement_%C3%A0_vendre_A_hay_al_wifaq_86_m%C2%B2_%C3%A0_Agadir_55697508.htm,Appartement à vendre A hay al wifaq 86 m² à Agadir,Agadir,760 000 DH,2,1,Vendre,Al Wifaq,3.0,86.0,1-5 ans,3,,non,oui,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_52_m%C2%B2_%C3%A0_Martil_avec_meuble_55697448.htm,Appartement à vendre 52 m² à Martil avec meuble,Martil,420 000 DH,2,1,Vendre,Toute la ville,1.0,52.0,1-5 ans,1,100.0,non,non,non,non,non,non,non,non,non,non,non
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Vous_cherchez_votre_bureau_%C3%A0_Casablanca__55697413.htm,Vous cherchez votre bureau à Casablanca?,Casablanca,950 000 DH,2,1,Vendre,Belvédère,1.0,80.0,11-20 ans,3,299.0,non,non,non,non,non,non,non,non,non,non,non
